"Plot Title:  16_12_2020"
"#","Date Time, GMT+00:00","Temp, °F (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","Coupler Attached (LGR S/N: 10570397)","Host Connected (LGR S/N: 10570397)","Stopped (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
1349,12/16/20 07:21:24 pm,55.776,72.005,,,,,
1350,12/16/20 07:21:25 pm,55.776,72.005,,,,,
1351,12/16/20 07:21:26 pm,55.733,72.028,,,,,
1352,12/16/20 07:21:27 pm,55.733,72.057,,,,,
1353,12/16/20 07:21:28 pm,55.733,72.057,,,,,
1354,12/16/20 07:21:29 pm,55.733,72.085,,,,,
1355,12/16/20 07:21:30 pm,55.733,72.085,,,,,
1356,12/16/20 07:21:31 pm,55.733,72.085,,,,,
1357,12/16/20 07:21:32 pm,55.733,72.142,,,,,
1358,12/16/20 07:21:33 pm,55.690,72.137,,,,,
1359,12/16/20 07:21:34 pm,55.690,72.109,,,,,
1360,12/16/20 07:21:35 pm,55.690,72.165,,,,,
1361,12/16/20 07:21:36 pm,55.690,72.165,,,,,
1362,12/16/20 07:21:37 pm,55.690,72.165,,,,,
1363,12/16/20 07:21:38 pm,55.690,72.194,,,,,
1364,12/16/20 07:21:39 pm,55.690,72.222,,,,,
1365,12/16/20 07:21:40 pm,55.690,72.194,,,,,
1366,12/16/20 07:21:41 pm,55.690,72.222,,,,,
1367,12/16/20 07:21:42 pm,55.690,72.250,,,,,
1368,12/16/20 07:21:43 pm,55.690,72.279,,,,,
1369,12/16/20 07:21:44 pm,55.690,72.279,,,,,
1370,12/16/20 07:21:45 pm,55.690,72.336,,,,,
1371,12/16/20 07:21:46 pm,55.690,72.364,,,,,
1372,12/16/20 07:21:47 pm,55.690,72.392,,,,,
1373,12/16/20 07:21:48 pm,55.690,72.420,,,,,
1374,12/16/20 07:21:49 pm,55.690,72.449,,,,,
1375,12/16/20 07:21:50 pm,55.690,72.477,,,,,
1376,12/16/20 07:21:51 pm,55.690,72.505,,,,,
1377,12/16/20 07:21:52 pm,55.690,72.562,,,,,
1378,12/16/20 07:21:53 pm,55.690,72.590,,,,,
1379,12/16/20 07:21:54 pm,55.690,72.619,,,,,
1380,12/16/20 07:21:55 pm,55.690,72.675,,,,,
1381,12/16/20 07:21:56 pm,55.733,72.708,,,,,
1382,12/16/20 07:21:57 pm,55.690,72.732,,,,,
1383,12/16/20 07:21:58 pm,55.690,72.788,,,,,
1384,12/16/20 07:21:59 pm,55.690,72.817,,,,,
1385,12/16/20 07:22:00 pm,55.733,72.850,,,,,
1386,12/16/20 07:22:01 pm,55.733,72.906,,,,,
1387,12/16/20 07:22:02 pm,55.733,72.906,,,,,
1388,12/16/20 07:22:03 pm,55.733,72.963,,,,,
1389,12/16/20 07:22:04 pm,55.776,73.024,,,,,
1390,12/16/20 07:22:05 pm,55.776,73.081,,,,,
1391,12/16/20 07:22:06 pm,55.776,73.109,,,,,
1392,12/16/20 07:22:07 pm,55.776,73.137,,,,,
1393,12/16/20 07:22:08 pm,55.776,73.194,,,,,
1394,12/16/20 07:22:09 pm,55.776,73.250,,,,,
1395,12/16/20 07:22:10 pm,55.819,73.283,,,,,
1396,12/16/20 07:22:11 pm,55.819,73.311,,,,,
1397,12/16/20 07:22:12 pm,55.819,73.340,,,,,
1398,12/16/20 07:22:13 pm,55.819,73.368,,,,,
1399,12/16/20 07:22:14 pm,55.819,73.396,,,,,
1400,12/16/20 07:22:15 pm,55.819,73.424,,,,,
1401,12/16/20 07:22:16 pm,55.819,73.452,,,,,
1402,12/16/20 07:22:17 pm,55.819,73.481,,,,,
1403,12/16/20 07:22:18 pm,55.819,73.481,,,,,
1404,12/16/20 07:22:19 pm,55.863,73.514,,,,,
1405,12/16/20 07:22:20 pm,55.863,73.542,,,,,
1406,12/16/20 07:22:21 pm,55.863,73.542,,,,,
1407,12/16/20 07:22:22 pm,55.863,73.542,,,,,
1408,12/16/20 07:22:23 pm,55.863,73.570,,,,,
1409,12/16/20 07:22:24 pm,55.863,73.598,,,,,
1410,12/16/20 07:22:25 pm,55.819,73.565,,,,,
1411,12/16/20 07:22:26 pm,55.819,73.594,,,,,
1412,12/16/20 07:22:27 pm,55.819,73.594,,,,,
1413,12/16/20 07:22:28 pm,55.819,73.594,,,,,
1414,12/16/20 07:22:29 pm,55.819,73.594,,,,,
1415,12/16/20 07:22:30 pm,55.819,73.594,,,,,
1416,12/16/20 07:22:31 pm,55.819,73.594,,,,,
1417,12/16/20 07:22:32 pm,55.819,73.594,,,,,
1418,12/16/20 07:22:33 pm,55.819,73.622,,,,,
1419,12/16/20 07:22:34 pm,55.819,73.594,,,,,
1420,12/16/20 07:22:35 pm,55.819,73.622,,,,,
1421,12/16/20 07:22:36 pm,55.819,73.594,,,,,
1422,12/16/20 07:22:37 pm,55.819,73.622,,,,,
1423,12/16/20 07:22:38 pm,55.819,73.650,,,,,
1424,12/16/20 07:22:39 pm,55.819,73.650,,,,,
1425,12/16/20 07:22:40 pm,55.819,73.650,,,,,
1426,12/16/20 07:22:41 pm,55.819,73.678,,,,,
1427,12/16/20 07:22:42 pm,55.819,73.678,,,,,
1428,12/16/20 07:22:43 pm,55.819,73.678,,,,,
1429,12/16/20 07:22:44 pm,55.819,73.706,,,,,
1430,12/16/20 07:22:45 pm,55.819,73.706,,,,,
1431,12/16/20 07:22:46 pm,55.819,73.734,,,,,
1432,12/16/20 07:22:47 pm,55.819,73.763,,,,,
1433,12/16/20 07:22:48 pm,55.819,73.763,,,,,
1434,12/16/20 07:22:49 pm,55.819,73.791,,,,,
1435,12/16/20 07:22:50 pm,55.819,73.791,,,,,
1436,12/16/20 07:22:51 pm,55.819,73.791,,,,,
1437,12/16/20 07:22:52 pm,55.819,73.819,,,,,
1438,12/16/20 07:22:53 pm,55.819,73.847,,,,,
1439,12/16/20 07:22:54 pm,55.819,73.847,,,,,
1440,12/16/20 07:22:55 pm,55.819,73.875,,,,,
1441,12/16/20 07:22:56 pm,55.863,73.936,,,,,
1442,12/16/20 07:22:57 pm,55.863,73.936,,,,,
1443,12/16/20 07:22:58 pm,55.863,73.965,,,,,
1444,12/16/20 07:22:59 pm,55.863,73.993,,,,,
1445,12/16/20 07:23:00 pm,55.863,73.993,,,,,
1446,12/16/20 07:23:01 pm,55.819,74.016,,,,,
1447,12/16/20 07:23:02 pm,55.863,74.049,,,,,
1448,12/16/20 07:23:03 pm,55.863,74.049,,,,,
1449,12/16/20 07:23:04 pm,55.863,74.049,,,,,
1450,12/16/20 07:23:05 pm,55.863,74.049,,,,,
1451,12/16/20 07:23:06 pm,55.863,74.049,,,,,
1452,12/16/20 07:23:07 pm,55.863,74.049,,,,,
1453,12/16/20 07:23:08 pm,55.863,74.077,,,,,
1454,12/16/20 07:23:09 pm,55.863,74.077,,,,,
1455,12/16/20 07:23:10 pm,55.863,74.077,,,,,
1456,12/16/20 07:23:11 pm,55.863,74.077,,,,,
1457,12/16/20 07:23:12 pm,55.863,74.105,,,,,
1458,12/16/20 07:23:13 pm,55.863,74.105,,,,,
1459,12/16/20 07:23:14 pm,55.863,74.105,,,,,
1460,12/16/20 07:23:15 pm,55.863,74.105,,,,,
1461,12/16/20 07:23:16 pm,55.863,74.134,,,,,
1462,12/16/20 07:23:17 pm,55.863,74.134,,,,,
1463,12/16/20 07:23:18 pm,55.863,74.162,,,,,
1464,12/16/20 07:23:19 pm,55.863,74.162,,,,,
1465,12/16/20 07:23:20 pm,55.863,74.162,,,,,
1466,12/16/20 07:23:21 pm,55.863,74.162,,,,,
1467,12/16/20 07:23:22 pm,55.863,74.190,,,,,
1468,12/16/20 07:23:23 pm,55.863,74.162,,,,,
1469,12/16/20 07:23:24 pm,55.863,74.190,,,,,
1470,12/16/20 07:23:25 pm,55.819,74.185,,,,,
1471,12/16/20 07:23:26 pm,55.819,74.157,,,,,
1472,12/16/20 07:23:27 pm,55.819,74.185,,,,,
1473,12/16/20 07:23:28 pm,55.819,74.185,,,,,
1474,12/16/20 07:23:29 pm,55.819,74.185,,,,,
1475,12/16/20 07:23:30 pm,55.819,74.157,,,,,
1476,12/16/20 07:23:31 pm,55.819,74.157,,,,,
1477,12/16/20 07:23:32 pm,55.819,74.185,,,,,
1478,12/16/20 07:23:33 pm,55.819,74.185,,,,,
1479,12/16/20 07:23:34 pm,55.819,74.213,,,,,
1480,12/16/20 07:23:35 pm,55.776,74.208,,,,,
1481,12/16/20 07:23:36 pm,55.776,74.208,,,,,
1482,12/16/20 07:23:37 pm,55.776,74.208,,,,,
1483,12/16/20 07:23:38 pm,55.776,74.208,,,,,
1484,12/16/20 07:23:39 pm,55.776,74.208,,,,,
1485,12/16/20 07:23:40 pm,55.776,74.208,,,,,
1486,12/16/20 07:23:41 pm,55.776,74.208,,,,,
1487,12/16/20 07:23:42 pm,55.776,74.208,,,,,
1488,12/16/20 07:23:43 pm,55.776,74.208,,,,,
1489,12/16/20 07:23:44 pm,55.776,74.208,,,,,
1490,12/16/20 07:23:45 pm,55.776,74.208,,,,,
1491,12/16/20 07:23:46 pm,55.776,74.208,,,,,
1492,12/16/20 07:23:47 pm,55.776,74.208,,,,,
1493,12/16/20 07:23:48 pm,55.776,74.208,,,,,
1494,12/16/20 07:23:49 pm,55.776,74.236,,,,,
1495,12/16/20 07:23:50 pm,55.776,74.236,,,,,
1496,12/16/20 07:23:51 pm,55.776,74.236,,,,,
1497,12/16/20 07:23:52 pm,55.776,74.265,,,,,
1498,12/16/20 07:23:53 pm,55.776,74.265,,,,,
1499,12/16/20 07:23:54 pm,55.776,74.293,,,,,
1500,12/16/20 07:23:55 pm,55.776,74.293,,,,,
1501,12/16/20 07:23:56 pm,55.776,74.321,,,,,
1502,12/16/20 07:23:57 pm,55.776,74.349,,,,,
1503,12/16/20 07:23:58 pm,55.776,74.349,,,,,
1504,12/16/20 07:23:59 pm,55.776,74.349,,,,,
1505,12/16/20 07:24:00 pm,55.776,74.349,,,,,
1506,12/16/20 07:24:01 pm,55.776,74.377,,,,,
1507,12/16/20 07:24:02 pm,55.776,74.377,,,,,
1508,12/16/20 07:24:03 pm,55.733,74.372,,,,,
1509,12/16/20 07:24:04 pm,55.733,74.372,,,,,
1510,12/16/20 07:24:05 pm,55.733,74.372,,,,,
1511,12/16/20 07:24:06 pm,55.733,74.372,,,,,
1512,12/16/20 07:24:07 pm,55.733,74.372,,,,,
1513,12/16/20 07:24:08 pm,55.690,74.367,,,,,
1514,12/16/20 07:24:09 pm,55.690,74.367,,,,,
1515,12/16/20 07:24:10 pm,55.690,74.367,,,,,
1516,12/16/20 07:24:11 pm,55.690,74.339,,,,,
1517,12/16/20 07:24:12 pm,55.690,74.339,,,,,
1518,12/16/20 07:24:13 pm,55.647,74.334,,,,,
1519,12/16/20 07:24:14 pm,55.647,74.306,,,,,
1520,12/16/20 07:24:15 pm,55.647,74.306,,,,,
1521,12/16/20 07:24:16 pm,55.602,74.301,,,,,
1522,12/16/20 07:24:17 pm,55.602,74.273,,,,,
1523,12/16/20 07:24:18 pm,55.602,74.245,,,,,
1524,12/16/20 07:24:19 pm,55.602,74.273,,,,,
1525,12/16/20 07:24:20 pm,55.602,74.273,,,,,
1526,12/16/20 07:24:21 pm,55.602,74.301,,,,,
1527,12/16/20 07:24:22 pm,55.602,74.301,,,,,
1528,12/16/20 07:24:23 pm,55.602,74.301,,,,,
1529,12/16/20 07:24:24 pm,55.602,74.301,,,,,
1530,12/16/20 07:24:25 pm,55.602,74.329,,,,,
1531,12/16/20 07:24:26 pm,55.602,74.358,,,,,
1532,12/16/20 07:24:27 pm,55.602,74.358,,,,,
1533,12/16/20 07:24:28 pm,55.602,74.358,,,,,
1534,12/16/20 07:24:29 pm,55.602,74.386,,,,,
1535,12/16/20 07:24:30 pm,55.602,74.414,,,,,
1536,12/16/20 07:24:31 pm,55.602,74.414,,,,,
1537,12/16/20 07:24:32 pm,55.602,74.442,,,,,
1538,12/16/20 07:24:33 pm,55.602,74.470,,,,,
1539,12/16/20 07:24:34 pm,55.602,74.498,,,,,
1540,12/16/20 07:24:35 pm,55.602,74.526,,,,,
1541,12/16/20 07:24:36 pm,55.602,74.526,,,,,
1542,12/16/20 07:24:37 pm,55.602,74.582,,,,,
1543,12/16/20 07:24:38 pm,55.602,74.582,,,,,
1544,12/16/20 07:24:39 pm,55.602,74.582,,,,,
1545,12/16/20 07:24:40 pm,55.602,74.610,,,,,
1546,12/16/20 07:24:41 pm,55.558,74.605,,,,,
1547,12/16/20 07:24:42 pm,55.558,74.634,,,,,
1548,12/16/20 07:24:43 pm,55.558,74.634,,,,,
1549,12/16/20 07:24:44 pm,55.558,74.634,,,,,
1550,12/16/20 07:24:45 pm,55.558,74.634,,,,,
1551,12/16/20 07:24:46 pm,55.558,74.634,,,,,
1552,12/16/20 07:24:47 pm,55.515,74.657,,,,,
1553,12/16/20 07:24:48 pm,55.515,74.629,,,,,
1554,12/16/20 07:24:49 pm,55.515,74.657,,,,,
1555,12/16/20 07:24:50 pm,55.515,74.657,,,,,
1556,12/16/20 07:24:51 pm,55.515,74.685,,,,,
1557,12/16/20 07:24:52 pm,55.515,74.685,,,,,
1558,12/16/20 07:24:53 pm,55.515,74.685,,,,,
1559,12/16/20 07:24:54 pm,55.515,74.713,,,,,
1560,12/16/20 07:24:55 pm,55.515,74.713,,,,,
1561,12/16/20 07:24:56 pm,55.515,74.741,,,,,
1562,12/16/20 07:24:57 pm,55.515,74.741,,,,,
1563,12/16/20 07:24:58 pm,55.515,74.741,,,,,
1564,12/16/20 07:24:59 pm,55.515,74.769,,,,,
1565,12/16/20 07:25:00 pm,55.515,74.797,,,,,
1566,12/16/20 07:25:01 pm,55.515,74.797,,,,,
1567,12/16/20 07:25:02 pm,55.515,74.797,,,,,
1568,12/16/20 07:25:03 pm,55.515,74.825,,,,,
1569,12/16/20 07:25:04 pm,55.515,74.797,,,,,
1570,12/16/20 07:25:05 pm,55.515,74.825,,,,,
1571,12/16/20 07:25:06 pm,55.515,74.853,,,,,
1572,12/16/20 07:25:07 pm,55.515,74.881,,,,,
1573,12/16/20 07:25:08 pm,55.558,74.886,,,,,
1574,12/16/20 07:25:09 pm,55.558,74.886,,,,,
1575,12/16/20 07:25:10 pm,55.558,74.914,,,,,
1576,12/16/20 07:25:11 pm,55.558,74.914,,,,,
1577,12/16/20 07:25:12 pm,55.558,74.942,,,,,
1578,12/16/20 07:25:13 pm,55.558,74.970,,,,,
1579,12/16/20 07:25:14 pm,55.558,74.970,,,,,
1580,12/16/20 07:25:15 pm,55.558,74.970,,,,,
1581,12/16/20 07:25:16 pm,55.558,74.970,,,,,
1582,12/16/20 07:25:17 pm,55.558,74.998,,,,,
1583,12/16/20 07:25:18 pm,55.558,75.026,,,,,
1584,12/16/20 07:25:19 pm,55.602,75.031,,,,,
1585,12/16/20 07:25:20 pm,55.602,75.031,,,,,
1586,12/16/20 07:25:21 pm,55.602,75.059,,,,,
1587,12/16/20 07:25:22 pm,55.602,75.087,,,,,
1588,12/16/20 07:25:23 pm,55.602,75.087,,,,,
1589,12/16/20 07:25:24 pm,55.602,75.087,,,,,
1590,12/16/20 07:25:25 pm,55.602,75.115,,,,,
1591,12/16/20 07:25:26 pm,55.602,75.115,,,,,
1592,12/16/20 07:25:27 pm,55.602,75.143,,,,,
1593,12/16/20 07:25:28 pm,55.602,75.143,,,,,
1594,12/16/20 07:25:29 pm,55.647,75.176,,,,,
1595,12/16/20 07:25:30 pm,55.647,75.176,,,,,
1596,12/16/20 07:25:31 pm,55.647,75.232,,,,,
1597,12/16/20 07:25:32 pm,55.647,75.204,,,,,
1598,12/16/20 07:25:33 pm,55.647,75.232,,,,,
1599,12/16/20 07:25:34 pm,55.647,75.204,,,,,
1600,12/16/20 07:25:35 pm,55.647,75.204,,,,,
1601,12/16/20 07:25:36 pm,55.647,75.204,,,,,
1602,12/16/20 07:25:37 pm,55.647,75.204,,,,,
1603,12/16/20 07:25:38 pm,55.647,75.204,,,,,
1604,12/16/20 07:25:39 pm,55.647,75.204,,,,,
1605,12/16/20 07:25:40 pm,55.647,75.204,,,,,
1606,12/16/20 07:25:41 pm,55.647,75.204,,,,,
1607,12/16/20 07:25:42 pm,55.647,75.176,,,,,
1608,12/16/20 07:25:43 pm,55.647,75.176,,,,,
1609,12/16/20 07:25:44 pm,55.647,75.148,,,,,
1610,12/16/20 07:25:45 pm,55.647,75.148,,,,,
1611,12/16/20 07:25:46 pm,55.647,75.120,,,,,
1612,12/16/20 07:25:47 pm,55.647,75.148,,,,,
1613,12/16/20 07:25:48 pm,55.647,75.148,,,,,
1614,12/16/20 07:25:49 pm,55.647,75.148,,,,,
1615,12/16/20 07:25:50 pm,55.647,75.148,,,,,
1616,12/16/20 07:25:51 pm,55.647,75.148,,,,,
1617,12/16/20 07:25:52 pm,55.647,75.148,,,,,
1618,12/16/20 07:25:53 pm,55.647,75.176,,,,,
1619,12/16/20 07:25:54 pm,55.647,75.176,,,,,
1620,12/16/20 07:25:55 pm,55.647,75.204,,,,,
1621,12/16/20 07:25:56 pm,55.647,75.204,,,,,
1622,12/16/20 07:25:57 pm,55.647,75.204,,,,,
1623,12/16/20 07:25:58 pm,55.647,75.204,,,,,
1624,12/16/20 07:25:59 pm,55.647,75.204,,,,,
1625,12/16/20 07:26:00 pm,55.647,75.204,,,,,
1626,12/16/20 07:26:01 pm,55.647,75.204,,,,,
1627,12/16/20 07:26:02 pm,55.647,75.176,,,,,
1628,12/16/20 07:26:03 pm,55.647,75.176,,,,,
1629,12/16/20 07:26:04 pm,55.647,75.176,,,,,
1630,12/16/20 07:26:05 pm,55.647,75.176,,,,,
1631,12/16/20 07:26:06 pm,55.647,75.148,,,,,
1632,12/16/20 07:26:07 pm,55.647,75.148,,,,,
1633,12/16/20 07:26:08 pm,55.647,75.148,,,,,
1634,12/16/20 07:26:09 pm,55.647,75.148,,,,,
1635,12/16/20 07:26:10 pm,55.690,75.153,,,,,
1636,12/16/20 07:26:11 pm,55.690,75.181,,,,,
1637,12/16/20 07:26:12 pm,55.690,75.153,,,,,
1638,12/16/20 07:26:13 pm,55.690,75.153,,,,,
1639,12/16/20 07:26:14 pm,55.690,75.181,,,,,
1640,12/16/20 07:26:15 pm,55.690,75.153,,,,,
1641,12/16/20 07:26:16 pm,55.690,75.153,,,,,
1642,12/16/20 07:26:17 pm,55.690,75.153,,,,,
1643,12/16/20 07:26:18 pm,55.690,75.153,,,,,
1644,12/16/20 07:26:19 pm,55.690,75.153,,,,,
1645,12/16/20 07:26:20 pm,55.690,75.153,,,,,
1646,12/16/20 07:26:21 pm,55.690,75.125,,,,,
1647,12/16/20 07:26:22 pm,55.690,75.153,,,,,
1648,12/16/20 07:26:23 pm,55.647,75.148,,,,,
1649,12/16/20 07:26:24 pm,55.647,75.120,,,,,
1650,12/16/20 07:26:25 pm,55.647,75.148,,,,,
1651,12/16/20 07:26:26 pm,55.647,75.120,,,,,
1652,12/16/20 07:26:27 pm,55.647,75.120,,,,,
1653,12/16/20 07:26:28 pm,55.647,75.092,,,,,
1654,12/16/20 07:26:29 pm,55.647,75.092,,,,,
1655,12/16/20 07:26:30 pm,55.647,75.092,,,,,
1656,12/16/20 07:26:31 pm,55.602,75.087,,,,,
1657,12/16/20 07:26:32 pm,55.602,75.059,,,,,
1658,12/16/20 07:26:33 pm,55.602,75.031,,,,,
1659,12/16/20 07:26:34 pm,55.602,75.059,,,,,
1660,12/16/20 07:26:35 pm,55.602,75.003,,,,,
1661,12/16/20 07:26:36 pm,55.602,75.031,,,,,
1662,12/16/20 07:26:37 pm,55.558,74.998,,,,,
1663,12/16/20 07:26:38 pm,55.558,75.026,,,,,
1664,12/16/20 07:26:39 pm,55.558,74.998,,,,,
1665,12/16/20 07:26:40 pm,55.558,74.970,,,,,
1666,12/16/20 07:26:41 pm,55.558,74.970,,,,,
1667,12/16/20 07:26:42 pm,55.515,74.965,,,,,
1668,12/16/20 07:26:43 pm,55.515,74.965,,,,,
1669,12/16/20 07:26:44 pm,55.515,74.937,,,,,
1670,12/16/20 07:26:45 pm,55.515,74.937,,,,,
1671,12/16/20 07:26:46 pm,55.515,74.937,,,,,
1672,12/16/20 07:26:47 pm,55.515,74.909,,,,,
1673,12/16/20 07:26:48 pm,55.515,74.937,,,,,
1674,12/16/20 07:26:49 pm,55.472,74.904,,,,,
1675,12/16/20 07:26:50 pm,55.472,74.904,,,,,
1676,12/16/20 07:26:51 pm,55.472,74.904,,,,,
1677,12/16/20 07:26:52 pm,55.472,74.904,,,,,
1678,12/16/20 07:26:53 pm,55.472,74.904,,,,,
1679,12/16/20 07:26:54 pm,55.472,74.904,,,,,
1680,12/16/20 07:26:55 pm,55.472,74.904,,,,,
1681,12/16/20 07:26:56 pm,55.472,74.904,,,,,
1682,12/16/20 07:26:57 pm,55.429,74.899,,,,,
1683,12/16/20 07:26:58 pm,55.429,74.927,,,,,
1684,12/16/20 07:26:59 pm,55.429,74.927,,,,,
1685,12/16/20 07:27:00 pm,55.429,74.927,,,,,
1686,12/16/20 07:27:01 pm,55.429,74.955,,,,,
1687,12/16/20 07:27:02 pm,55.429,74.955,,,,,
1688,12/16/20 07:27:03 pm,55.429,74.955,,,,,
1689,12/16/20 07:27:04 pm,55.386,74.950,,,,,
1690,12/16/20 07:27:05 pm,55.386,74.950,,,,,
1691,12/16/20 07:27:06 pm,55.386,74.950,,,,,
1692,12/16/20 07:27:07 pm,55.386,74.950,,,,,
1693,12/16/20 07:27:08 pm,55.342,74.946,,,,,
1694,12/16/20 07:27:09 pm,55.342,74.946,,,,,
1695,12/16/20 07:27:10 pm,55.342,74.946,,,,,
1696,12/16/20 07:27:11 pm,55.342,74.946,,,,,
1697,12/16/20 07:27:12 pm,55.342,74.918,,,,,
1698,12/16/20 07:27:13 pm,55.299,74.913,,,,,
1699,12/16/20 07:27:14 pm,55.299,74.913,,,,,
1700,12/16/20 07:27:15 pm,55.299,74.913,,,,,
1701,12/16/20 07:27:16 pm,55.299,74.913,,,,,
1702,12/16/20 07:27:17 pm,55.256,74.880,,,,,
1703,12/16/20 07:27:18 pm,55.256,74.880,,,,,
1704,12/16/20 07:27:19 pm,55.256,74.880,,,,,
1705,12/16/20 07:27:20 pm,55.213,74.875,,,,,
1706,12/16/20 07:27:21 pm,55.213,74.875,,,,,
1707,12/16/20 07:27:22 pm,55.213,74.819,,,,,
1708,12/16/20 07:27:23 pm,55.168,74.814,,,,,
1709,12/16/20 07:27:24 pm,55.168,74.814,,,,,
1710,12/16/20 07:27:25 pm,55.168,74.786,,,,,
1711,12/16/20 07:27:26 pm,55.168,74.814,,,,,
1712,12/16/20 07:27:27 pm,55.125,74.781,,,,,
1713,12/16/20 07:27:28 pm,55.125,74.753,,,,,
1714,12/16/20 07:27:29 pm,55.125,74.753,,,,,
1715,12/16/20 07:27:30 pm,55.125,74.781,,,,,
1716,12/16/20 07:27:31 pm,55.125,74.753,,,,,
1717,12/16/20 07:27:32 pm,55.125,74.753,,,,,
1718,12/16/20 07:27:33 pm,55.081,74.748,,,,,
1719,12/16/20 07:27:34 pm,55.081,74.776,,,,,
1720,12/16/20 07:27:35 pm,55.081,74.776,,,,,
1721,12/16/20 07:27:36 pm,55.081,74.776,,,,,
1722,12/16/20 07:27:37 pm,55.081,74.776,,,,,
1723,12/16/20 07:27:38 pm,55.038,74.771,,,,,
1724,12/16/20 07:27:39 pm,55.038,74.799,,,,,
1725,12/16/20 07:27:40 pm,55.038,74.799,,,,,
1726,12/16/20 07:27:41 pm,55.038,74.827,,,,,
1727,12/16/20 07:27:42 pm,55.038,74.827,,,,,
1728,12/16/20 07:27:43 pm,54.995,74.794,,,,,
1729,12/16/20 07:27:44 pm,54.995,74.822,,,,,
1730,12/16/20 07:27:45 pm,54.995,74.822,,,,,
1731,12/16/20 07:27:46 pm,54.995,74.822,,,,,
1732,12/16/20 07:27:47 pm,54.995,74.850,,,,,
1733,12/16/20 07:27:48 pm,54.995,74.850,,,,,
1734,12/16/20 07:27:49 pm,54.995,74.878,,,,,
1735,12/16/20 07:27:50 pm,54.995,74.878,,,,,
1736,12/16/20 07:27:51 pm,54.952,74.873,,,,,
1737,12/16/20 07:27:52 pm,54.952,74.901,,,,,
1738,12/16/20 07:27:53 pm,54.952,74.901,,,,,
1739,12/16/20 07:27:54 pm,54.952,74.929,,,,,
1740,12/16/20 07:27:55 pm,54.952,74.957,,,,,
1741,12/16/20 07:27:56 pm,54.952,74.957,,,,,
1742,12/16/20 07:27:57 pm,54.952,75.013,,,,,
1743,12/16/20 07:27:58 pm,54.952,75.013,,,,,
1744,12/16/20 07:27:59 pm,54.952,75.013,,,,,
1745,12/16/20 07:28:00 pm,54.952,75.069,,,,,
1746,12/16/20 07:28:01 pm,54.952,75.069,,,,,
1747,12/16/20 07:28:02 pm,54.952,75.125,,,,,
1748,12/16/20 07:28:03 pm,54.952,75.153,,,,,
1749,12/16/20 07:28:04 pm,54.952,75.153,,,,,
1750,12/16/20 07:28:05 pm,54.952,75.209,,,,,
1751,12/16/20 07:28:06 pm,54.909,75.232,,,,,
1752,12/16/20 07:28:07 pm,54.909,75.232,,,,,
1753,12/16/20 07:28:08 pm,54.909,75.260,,,,,
1754,12/16/20 07:28:09 pm,54.909,75.260,,,,,
1755,12/16/20 07:28:10 pm,54.909,75.260,,,,,
1756,12/16/20 07:28:11 pm,54.865,75.255,,,,,
1757,12/16/20 07:28:12 pm,54.865,75.255,,,,,
1758,12/16/20 07:28:13 pm,54.865,75.255,,,,,
1759,12/16/20 07:28:14 pm,54.865,75.227,,,,,
1760,12/16/20 07:28:15 pm,54.820,75.222,,,,,
1761,12/16/20 07:28:16 pm,54.820,75.250,,,,,
1762,12/16/20 07:28:17 pm,54.820,75.222,,,,,
1763,12/16/20 07:28:18 pm,54.820,75.222,,,,,
1764,12/16/20 07:28:19 pm,54.777,75.217,,,,,
1765,12/16/20 07:28:20 pm,54.777,75.189,,,,,
1766,12/16/20 07:28:21 pm,54.777,75.162,,,,,
1767,12/16/20 07:28:22 pm,54.777,75.162,,,,,
1768,12/16/20 07:28:23 pm,54.777,75.162,,,,,
1769,12/16/20 07:28:24 pm,54.734,75.157,,,,,
1770,12/16/20 07:28:25 pm,54.734,75.157,,,,,
1771,12/16/20 07:28:26 pm,54.734,75.157,,,,,
1772,12/16/20 07:28:27 pm,54.734,75.157,,,,,
1773,12/16/20 07:28:28 pm,54.734,75.157,,,,,
1774,12/16/20 07:28:29 pm,54.691,75.180,,,,,
1775,12/16/20 07:28:30 pm,54.691,75.152,,,,,
1776,12/16/20 07:28:31 pm,54.691,75.152,,,,,
1777,12/16/20 07:28:32 pm,54.691,75.180,,,,,
1778,12/16/20 07:28:33 pm,54.691,75.180,,,,,
1779,12/16/20 07:28:34 pm,54.648,75.203,,,,,
1780,12/16/20 07:28:35 pm,54.648,75.203,,,,,
1781,12/16/20 07:28:36 pm,54.648,75.231,,,,,
1782,12/16/20 07:28:37 pm,54.648,75.258,,,,,
1783,12/16/20 07:28:38 pm,54.648,75.286,,,,,
1784,12/16/20 07:28:39 pm,54.648,75.286,,,,,
1785,12/16/20 07:28:40 pm,54.648,75.314,,,,,
1786,12/16/20 07:28:41 pm,54.648,75.342,,,,,
1787,12/16/20 07:28:42 pm,54.648,75.342,,,,,
1788,12/16/20 07:28:43 pm,54.604,75.365,,,,,
1789,12/16/20 07:28:44 pm,54.604,75.365,,,,,
1790,12/16/20 07:28:45 pm,54.604,75.365,,,,,
1791,12/16/20 07:28:46 pm,54.604,75.365,,,,,
1792,12/16/20 07:28:47 pm,54.604,75.393,,,,,
1793,12/16/20 07:28:48 pm,54.604,75.421,,,,,
